식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,유형명,영양성분제공단위량,에너지(kcal),수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),출처코드,출처명,1회분량,1회분량중량/부피,1일섭취횟수,섭취대상,식품중량/부피,품목제조신고번호,제조사명,수입업체명,유통업체명,수입여부,원산지국코드,원산지국명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자
F103-001010000-0385,라파엘 전립파워 410,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,1.500,2.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,23US30339G3,US PHARMATECH INC,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2023-05-30,2025-12-30
F103-001010000-0384,라파엘 전립파워 410,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,1.500,2.000,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,22US40731G6,US PHARMATECH INC,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2022-09-21,2025-12-30
F103-001010000-0383,라파엘 장용성 rTG 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1201.2mg,10,,0.00,1.20,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1201.2mg,1회,,72g,22CA38430G3,NATURAL LIFE NUTRITION INC.,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2022-09-05,2025-12-30
F102-016160000-0018,라파엘 유미 프리덤,F,건강기능식품,1,건강기능식품,02,기능성 원료,02016,감마리놀렌산 함유 유지,0200016,감마리놀렌산 함유 유지,00,해당없음,00,해당없음,,1250mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1250mg,1회,,75g,25CA00268G6,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2025-05-30,2025-12-30
F103-002020000-0070,라파엘 알파맥스 II,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,3300mg,5,,1.00,0.00,,0.00,,,,,,,0,,,,5.000,3.000,,100.00,,,,,1,식품의약품안전처,2정,3300mg,1회,,198g,24CA00469G5,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2024-08-19,2025-12-30
F103-001010000-0382,라파엘 아이원 루테인 III,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,700,,,,,,30.00,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,25US01476G0,US PHARMATECH NV INC.,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2025-08-22,2025-12-30
F103-001010000-0381,라파엘 아이원 루테인 II,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1060mg,10,,0.00,1.00,,0.00,,,,,,,0,700,,,,,,30.00,,,,,1,식품의약품안전처,1캡슐,1060mg,1회,,63.60g,24US01945G0,US PHARMATECH NV INC.,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2024-08-16,2025-12-30
F103-003030000-0011,라파엘 슬림 프로바이오틱스 5.0,F,건강기능식품,1,건강기능식품,03,복합,03003,복합제품(기능성),0300003,복합제품(기능성),00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,25CA00114G0,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2025-02-25,2025-12-30
F101-013130000-0002,라파엘 비오틴 II,F,건강기능식품,1,건강기능식품,01,영양성분,01013,비오틴,0100013,비오틴,00,해당없음,00,해당없음,,750mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,750mg,1회,,45g,25CA00346G1,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2025-07-01,2025-12-30
F103-001010000-0380,라파엘 뮤코다당.단백 콘드로이친 1200II,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2050mg,6,,1.00,0.00,,0.50,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,2050mg,1회,,123g,24US01648G5,US PHARMATECH NV INC.,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2024-07-09,2025-12-30
F102-012120000-0002,라파엘 메모렉스 III,F,건강기능식품,1,건강기능식품,02,기능성 원료,02012,은행잎 추출물,0200012,은행잎 추출물,00,해당없음,00,해당없음,,1202mg,5,,0.00,0.80,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1202mg,1회,,72.12g,25US01135G3,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2025-06-20,2025-12-30
F102-012120000-0001,라파엘 메모렉스 II,F,건강기능식품,1,건강기능식품,02,기능성 원료,02012,은행잎 추출물,0200012,은행잎 추출물,00,해당없음,00,해당없음,,1202mg,5,,0.00,0.80,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1202mg,1회,,72.12g,24US02843G2,US PHARMATECH NV INC.,(주)더블유에이치글로벌,해당없음,Y,840,미국,2,수집,2024-12-17,2025-12-30
F103-002020000-0069,라파엘 리포좀 비타민C 1050,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1320mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,1050.00,10.00,,,,1,식품의약품안전처,1정,1320mg,1회,,79.20g,25CA00401G8,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2025-07-17,2025-12-30
F103-001010000-0379,라파엘 레드 rTG 오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1209mg,10,,0.00,1.20,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1209mg,1회,,109g,22CA25752G2,NUTRA BIO CANADA,(주)더블유에이치글로벌,해당없음,Y,124,캐나다,2,수집,2022-06-23,2025-12-30
F103-002020000-0068,라임향 칼슘 마그네슘,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,8200mg,3,,0.00,0.00,,0.70,0.00,,165,,,,500,,,,,,,,,,,,1,식품의약품안전처,2정,8200mg,2회,,82g,18DE53520G1,DEXTRO ENERGY GMBH & CO.KG,류&마케팅컴퍼니,해당없음,Y,276,독일,2,수집,2023-09-13,2025-12-30
F101-014140000-0019,라이프팜 옴니아  비타민,F,건강기능식품,1,건강기능식품,01,영양성분,01014,비타민 C,0100014,비타민 C,00,해당없음,00,해당없음,,750mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,70.00,,,,,1,식품의약품안전처,1캡슐,750mg,1회,,22.50g,24US00248G4,LIFEPHARM GLOBAL NETWORK,(주)엘피퍼시픽,해당없음,Y,840,미국,2,수집,2024-02-06,2025-12-30
F102-054540000-0012,라이프블룸 인생관절 MSM,F,건강기능식품,1,건강기능식품,02,기능성 원료,02054,엠에스엠,0200054,엠에스엠,00,해당없음,00,해당없음,,1650mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1650mg,1회,,99g,22US00461G0,LIFEBLOOM CORP.,(주)리슨코리아,해당없음,Y,840,미국,2,수집,2022-01-03,2025-12-30
F102-054540000-0013,라이프블룸 인생관절 MSM,F,건강기능식품,1,건강기능식품,02,기능성 원료,02054,엠에스엠,0200054,엠에스엠,00,해당없음,00,해당없음,,1650mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1정,1650mg,1회,,99g,23US02042G1,FIRST LAB U.S.A CO.,(주)리슨코리아,해당없음,Y,840,미국,2,수집,2023-01-11,2025-12-30
F103-001010000-0377,라이프블룸 맨인스트롱,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,23US65321G1,LIFEBLOOM CORP.,(주)리슨코리아,해당없음,Y,840,미국,2,수집,2023-11-15,2025-12-30
F103-001010000-0378,라이프블룸 맨인스트롱,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22US37838G3,LIFEBLOOM CORP.,(주)리슨코리아,해당없음,Y,840,미국,2,수집,2022-09-01,2025-12-30
F103-002020000-0067,라이프 팩 종합비타민미네랄제품,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2241mg,3,,0.38,0.00,,0.38,,,125,3.00,,,0,413,,,1.900,2.150,,100.00,0.84,,,,1,식품의약품안전처,1포,2241mg,2회,,134g,25US00972G3,ELEVATE HEALTH SCIENCES,뉴스킨코리아(주),해당없음,Y,840,미국,2,수집,2025-05-26,2025-12-30
F103-002020000-0066,라이프 팩 종합비타민미네랄제품,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,2250.12mg,3,,0.38,0.00,,0.38,,,125,3.00,,,0,,,,1.900,2.150,,100.00,0.84,,,,1,식품의약품안전처,1포,2250.12mg,2회,,135g,21US45535G1,ELEVATE HEALTH SCIENCES,뉴스킨코리아(주),해당없음,Y,840,미국,2,수집,2022-11-24,2025-12-30
F103-001010000-0376,라이프 식물성 알티지오메가-3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1200mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,2캡슐,1200mg,1회,,72g,22US40000G1,US PHARMATECH INC,디비바이오 주식회사,해당없음,Y,840,미국,2,수집,2022-09-16,2025-12-30
F103-002020000-0065,라이트스타트 종합비타민미네랄,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,4243mg,6,,0.50,0.00,,1.00,,,175,2.50,,,,190,,500,7.500,7.500,,65.00,8.00,,,,1,식품의약품안전처,1포,4243mg,2회,,254.58g,24US02344G9,"BIOMEDICAL RESEARCH LABORATORIES, LLC",(유)포라이프리서치코리아,해당없음,Y,840,미국,2,수집,2024-10-10,2025-12-30
F102-065650000-0001,라이코마토,F,건강기능식품,1,건강기능식품,02,기능성 원료,02065,토마토추출물,0200065,토마토추출물,00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,3000g,22US37921G5,SOFT GEL TECHNOLOGIES,(주) 비케이 인터내셔널,해당없음,Y,840,미국,2,수집,2022-09-02,2025-12-30
F103-001010000-0374,라이브 피비 100,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22CA59584G3,CANADA GLOBAL LIFE SCIENCES,와이엠 팜,해당없음,Y,124,캐나다,2,수집,2022-12-30,2025-12-30
F103-001010000-0375,라이브 피비 100,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,24US00151G8,NATURALWELL INC,와이엠 팜,해당없음,Y,840,미국,2,수집,2024-01-25,2025-12-30
F103-001010000-0373,라이브 프로바이오틱스 골드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,22US55271G5,MEDITRITION,그린뉴트리코리아,해당없음,Y,840,미국,2,수집,2022-12-14,2025-12-30
F103-001010000-0372,라이브 메타 프로바이오틱스 솔루션,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,0.00,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,24US01950G6,US PHARMATECH NV INC.,팜셀,해당없음,Y,840,미국,2,수집,2024-08-16,2025-12-30
F101-027270000-0017,라이벌 웨이 프로틴,F,건강기능식품,1,건강기능식품,01,영양성분,01027,단백질,0100027,단백질,00,해당없음,00,해당없음,,32000mg,40,,8.00,0.33,,1.33,0.33,0.3,,,,,53,,,,,,,,,8.33,0.17,,1,식품의약품안전처,1스쿱,32000mg,3회,,4540g,22US16876G1,"NUTRIVO,LLC",(주)한국오브스포츠,해당없음,Y,840,미국,2,수집,2022-04-27,2025-12-30
F101-014140000-0018,라우 비타민 C,F,건강기능식품,1,건강기능식품,01,영양성분,01014,비타민 C,0100014,비타민 C,00,해당없음,00,해당없음,,5000mg,10,,1.00,0.00,,2.00,1.00,,,,,,5,,,,,,,400.00,,0.00,0.00,0.00,1,식품의약품안전처,2스쿱,5000mg,1회,,120g,24AU00008G5,AMAZONIA (AUST) PTY LTD,제이앤비통상(주),해당없음,Y,036,호주,2,수집,2024-01-12,2025-12-30
F103-002020000-0064,라미나인 오메가3,F,건강기능식품,1,건강기능식품,03,복합,03002,복합제품류,0300002,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,900mg,3,,0.00,0.35,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,900mg,2회,,108g,15US48341G6,LIFEPHARM GLOBAL NETWORK,(주)엘피퍼시픽,해당없음,Y,840,미국,2,수집,2022-07-04,2025-12-30
F103-001010000-0371,딥씨 히알루론산 레이디,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,700mg,5,,0.00,0.50,,0.00,,,,,,,0,500,,,,,,,,,,,1,식품의약품안전처,1캡슐,700mg,1회,,42g,24US01705G8,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2024-07-16,2025-12-30
F103-001010000-0370,딥씨 프로폴리스 맥스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1300mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1300mg,1회,,78g,24US00028G7,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2024-01-05,2025-12-30
F103-001010000-0369,딥씨 포스파티딜세린 징코 플러스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1200mg,10,,0.00,1.00,,0.00,,,,,,,0,,,,,,,,5.00,,,,1,식품의약품안전처,1캡슐,1200mg,2회,,72g,24US02264G7,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2024-10-02,2025-12-30
F103-001010000-0368,딥씨 징코 빌로바,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,750mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,5.00,,,,1,식품의약품안전처,1캡슐,750mg,1회,,45g,23US62164G6,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2023-10-31,2025-12-30
F103-001010000-0367,딥씨 우먼 소포리코사이드,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1100mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,1.200,1.400,,,,,,,1,식품의약품안전처,1캡슐,1100mg,1회,,66g,23US67611G4,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2023-12-06,2025-12-30
F103-001010000-0366,딥씨 에브리데이 100억 프로바이오틱스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,500mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,500mg,1회,,30g,25CA00328G3,NATURAL LIFE NUTRITION INC.,주식회사 동신헬스케어,해당없음,Y,124,캐나다,2,수집,2025-06-25,2025-12-30
F103-001010000-0365,딥씨 알티지 오메가3,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1383mg,10,,0.00,1.30,,0.00,,,,,,,0,,,,,,,,25.00,,,,1,식품의약품안전처,1캡슐,1383mg,1회,,82.98g,23US43069G7,"PHIL INTER PHARMA USA, INC.",주식회사 동신헬스케어,해당없음,Y,840,미국,2,수집,2023-07-26,2025-12-30
F101-014140000-0016,딥블루 액티브,F,건강기능식품,1,건강기능식품,01,영양성분,01014,비타민 C,0100014,비타민 C,00,해당없음,00,해당없음,,1072mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,40.00,,,,,1,식품의약품안전처,2캡슐,1072mg,1회,,32.16g,17US54775G2,"DOTERRA MFG, LLC",도테라코리아 유한회사,해당없음,Y,840,미국,2,수집,2023-02-02,2025-12-30
F101-014140000-0017,딥블루 액티브,F,건강기능식품,1,건강기능식품,01,영양성분,01014,비타민 C,0100014,비타민 C,00,해당없음,00,해당없음,,1072mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,40.00,,,,,1,식품의약품안전처,2캡슐,1072mg,1회,,32.16g,24US01336G2,"DOTERRA MFG, LLC",도테라코리아 유한회사,해당없음,Y,840,미국,2,수집,2024-03-13,2025-12-30
F101-009090000-0001,디피피 플러스,F,건강기능식품,1,건강기능식품,01,영양성분,01009,판토텐산,0100009,판토텐산,00,해당없음,00,해당없음,,430mg,2,,0.00,0.00,,0.33,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,430mg,3회,,38.70g,23US67571G1,BL BIO LAB,비엠지 바이오,해당없음,Y,840,미국,2,수집,2023-12-05,2025-12-30
F103-001010000-0363,디플엔 맥스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,850mg,6,,0.20,0.50,,0.00,,,,,,,4,,,,,,,,6.67,,,,1,식품의약품안전처,1캡슐,850mg,3회,,25.50g,24NZ00137G9,UB BIO LTD,주식회사 에이치알바이오,해당없음,Y,554,뉴질랜드,2,수집,2024-12-12,2025-12-30
F103-001010000-0364,디플엔 맥스,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,850mg,6,,0.20,0.50,,0.00,,,,,,,4,,,,,,,,,,,,1,식품의약품안전처,1캡슐,850mg,3회,,25.50g,25NZ00013G7,UB BIO LTD,주식회사 에이치알바이오,해당없음,Y,554,뉴질랜드,2,수집,2025-02-19,2025-12-30
F103-001010000-0361,디플 엔 프리미엄,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1230mg,8,,0.00,0.75,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1230mg,2회,,73.80g,22NZ55852G3,UB BIO LTD,주식회사 에이치알바이오,해당없음,Y,554,뉴질랜드,2,수집,2023-02-07,2025-12-30
F103-001010000-0362,디플 엔 프리미엄,F,건강기능식품,1,건강기능식품,03,복합,03001,"복합제품(영양소, 기능성)",0300001,"복합제품(영양소, 기능성)",00,해당없음,00,해당없음,,1230mg,8,,0.00,0.75,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,1230mg,2회,,73.80g,22NZ16734G6,UB BIO LTD,주식회사 에이치알바이오,해당없음,Y,554,뉴질랜드,2,수집,2022-06-08,2025-12-30
F102-050500000-0033,디오스 G17,F,건강기능식품,1,건강기능식품,02,기능성 원료,02050,프로바이오틱스,0200050,프로바이오틱스,00,해당없음,00,해당없음,,650mg,0,,0.00,0.00,,0.00,,,,,,,0,,,,,,,,,,,,1,식품의약품안전처,1캡슐,650mg,1회,,39g,22CA50670G0,NATURAL IMMIX HEALTH LIMITED,(주)한국비엘약품,해당없음,Y,124,캐나다,2,수집,2022-11-23,2025-12-30
